,ID,Timestamp,Age,Primary streaming service,Primary streaming service Indicator,Hours per day,While working,While working Indicator,Instrumentalist,Instrumentalist Indicator,Composer,Composer Indicator,Fav genre,Fav genre Indicator,Exploratory,Exploratory Indicator,Foreign languages,Foreign languages Indicator,BPM,Frequency [Classical],Classical F Indicator,Frequency [Country],Country F Indicator,Frequency [EDM],EDM F Indicator,Frequency [Folk],Folk F Indicator,Frequency [Gospel],Gospel F Indicator,Frequency [Hip hop],Hip hop F Indicator,Frequency [Jazz],Jazz F Indicator,Frequency [K pop],K pop F Indicator,Frequency [Latin],Latin F Indicator,Frequency [Lofi],Lofi F Indicator,Frequency [Metal],Metal F Indicator,Frequency [Pop],Pop F Indicator,Frequency [R&B],R&B F Indicator,Frequency [Rap],Rap F Indicator,Frequency [Rock],Rock F Indicator,Frequency [Video game music],Video game music F Indicator,Anxiety,Depression,Insomnia,OCD,Music effects,Music Effects Number,Permissions,spec_cluster_habits,spec_cluster_mental,spec_cluster_all,prim_habits_cluster,prim_mental_cluster,prim_all_cluster,gmm_cluster_habits,gmm_cluster_mental,gmm_cluster_all,fcm_habits,fcm_mental,fcm_all,kmeans_habits,kmeans_mental,kmeans_all,spec_kmodes_habits,spec_kmodes_genre,spec_kmodes_all,SVD_habits,SVD_mental,SVD_all,PCA_habits,PCA_mental,PCA_all,ICA_habits,ICA_mental,ICA_all,MDS_habits,MDS_mental,MDS_all,t-SNE1,t-SNE2
338,162,8/28/2022 18:59:40,18.0,Other streaming service,5,2.0,Yes,1.0,No,0.0,No,0.0,K pop,6,No,0,Yes,1.0,122.0,Rarely,1,Never,0,Never,0,Never,0,Never,0,Never,0,Never,0,Very frequently,3,Never,0,Rarely,1,Never,0,Very frequently,3,Sometimes,2,Never,0,Never,0,Never,0,0.0,2.0,0.0,0.0,Improve,0.7211538461538461,I understand.,2,2,3,0,2,1,0,3,3,1,1,1,2,3,2,2,1,3,"(0.1740663813815196, 0.07377165743092365)","(-2.6253846067050493, -0.1109021918737585)","(-2.5002016851765116, -0.6564482260758743)","(0.17406638138152167, 0.07377165743093002)","(-2.6253846067050493, -0.11090219187375905)","(-2.5002016851765116, -0.6564482260758743)","(0.14608890787811912, 0.08531095028201031)","(-1.3896900132364707, -1.2359449023182603)","(1.841885735808913, 0.13477323164400992)","(-0.10417429465482558, -0.1654693281337469)","(2.459624307780405, -1.4444852355229483)","(2.165877424938399, -1.9094332674125227)",-26.673687,0.005862263
339,528,09/02/2022 14:09,80.0,I do not use a streaming service.,6,3.0,Yes,1.0,Yes,1.0,No,0.0,Classical,12,No,0,No,0.0,122.0,Very frequently,3,Rarely,1,Never,0,Rarely,1,Never,0,Never,0,Rarely,1,Rarely,1,Never,0,Rarely,1,Rarely,1,Sometimes,2,Never,0,Never,0,Never,0,Sometimes,2,7.0,3.0,9.0,2.0,Improve,1.0,I understand.,1,1,1,1,3,2,2,0,1,3,0,0,1,0,1,1,0,0,"(-1.0410626846296074, -1.3617131585057551)","(0.608881014330493, -0.49478032958059776)","(-0.3797535144882973, 3.6033269164720605)","(-1.0410626846296018, -1.3617131585057984)","(0.6088810143304932, -0.49478032958059887)","(-0.3797535144882973, 3.6033269164720605)","(-0.80154534860575, -1.4251974270111365)","(0.6718180966781373, -0.16213827697111172)","(-1.2379299958657712, 3.329527453125984)","(-0.2533394873174707, 4.6596103327163885)","(-1.569440920755891, -0.5393749377090163)","(3.5889945781207606, 3.627638851057736)",-22.718857,26.341837
340,544,09/03/2022 12:26,17.0,Spotify,2,2.0,Yes,1.0,Yes,1.0,No,0.0,Pop,10,Yes,1,Yes,1.0,122.0,Rarely,1,Never,0,Never,0,Rarely,1,Never,0,Sometimes,2,Never,0,Very frequently,3,Rarely,1,Never,0,Never,0,Very frequently,3,Never,0,Sometimes,2,Never,0,Never,0,5.0,2.0,3.0,1.0,Improve,1.0,I understand.,2,0,3,0,2,1,0,1,3,1,1,1,2,3,2,3,1,2,"(0.19723807797102919, 0.09691965352026055)","(-1.0221382682208457, -0.05602512120015897)","(-0.9484798741409305, -0.6653037401718612)","(0.19723807797103116, 0.09691965352026774)","(-1.0221382682208455, -0.05602512120015878)","(-0.9484798741409305, -0.6653037401718612)","(0.16449105503375064, 0.1099149836951781)","(-0.5324192551642617, -0.49226651269436117)","(0.8693500328704026, -0.32085635134747414)","(-0.11065355950191022, -0.19667563899526402)","(1.0156469483060162, -0.3334824865322935)","(0.8452043979898285, -0.5951107642784145)",-16.117525,6.201658
341,557,09/03/2022 20:58,19.0,Spotify,2,3.0,Yes,1.0,No,0.0,No,0.0,Rock,2,Yes,1,Yes,1.0,122.0,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Sometimes,2,Very frequently,3,Never,0,4.0,0.0,7.0,0.0,No effect,0.0,I understand.,2,0,3,0,3,0,0,3,3,1,1,1,2,3,2,3,3,1,"(0.37241080733047505, 0.05031460294379372)","(-1.1281162990151943, -0.5303621526828582)","(-1.036187870252954, 0.12254984933511587)","(0.3724108073304764, 0.050314602943798845)","(-1.1281162990151936, -0.5303621526828595)","(-1.036187870252954, 0.12254984933511587)","(0.3209856278877703, 0.07564861119209713)","(-0.2730017030000305, -0.9472743165197458)","(0.6016232159046546, 0.40848129791907606)","(-0.3045561636466106, -0.2407510064466297)","(2.104560136707877, 0.3035922810411347)","(0.958644364884367, -1.7162015685882104)",-17.648914,11.892013
342,619,09/12/2022 13:31,24.0,YouTube Music,3,1.0,No,0.0,No,0.0,No,0.0,Jazz,4,Yes,1,Yes,1.0,122.0,Rarely,1,Never,0,Sometimes,2,Rarely,1,Never,0,Never,0,Sometimes,2,Rarely,1,Never,0,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Never,0,Sometimes,2,Very frequently,3,3.0,2.0,1.0,0.0,No effect,0.0,I understand.,0,0,3,2,2,1,3,3,3,0,1,1,3,3,2,3,2,1,"(-1.8778553422623894, 0.2012092175267672)","(-1.8701347400738244, -0.17374598653985063)","(-1.9394286830004819, -0.458112558495458)","(-1.8778553422623911, 0.20120921752676907)","(-1.870134740073824, -0.17374598653985038)","(-1.9394286830004819, -0.458112558495458)","(-1.6542236924029823, 0.0707311095199054)","(-0.9262914912823882, -0.9620898050645507)","(1.4078236888970286, 0.15020825601433335)","(2.0650883080092024, 0.5680927479059572)","(1.695690012185171, -0.8795367583537007)","(1.5958229634658165, -1.1473369927545465)",-23.566465,-0.11550628
343,621,09/12/2022 13:46,17.0,YouTube Music,3,3.0,Yes,1.0,No,0.0,No,0.0,Rock,2,No,0,No,0.0,122.0,Rarely,1,Rarely,1,Never,0,Rarely,1,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Rarely,1,Very frequently,3,Sometimes,2,Never,0,Sometimes,2,Very frequently,3,Very frequently,3,6.0,3.0,6.0,0.0,Improve,1.0,I understand.,2,1,0,0,3,0,0,3,3,1,0,3,2,0,3,2,0,1,"(0.41875420050949413, 0.09661059512246747)","(-0.331862062744239, -0.7930658549260733)","(-0.23561289856071196, -0.14003112878481966)","(0.41875420050949536, 0.09661059512247422)","(-0.33186206274423874, -0.7930658549260735)","(-0.23561289856071196, -0.14003112878481966)","(0.3577899221990332, 0.12485667801843268)","(0.34747214639596663, -0.8279297644577817)","(0.20561247913446473, -0.057151701305316924)","(-0.3278951785238889, -0.2957845800307772)","(-0.008452690980192187, -0.9270519632886974)","(0.007567844723398317, -0.5401734176755358)",-16.588165,10.041015
344,569,09/04/2022 15:41,16.0,Spotify,2,7.0,Yes,1.0,No,0.0,No,0.0,Video game music,3,Yes,1,No,0.0,123.0,Never,0,Rarely,1,Sometimes,2,Rarely,1,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Never,0,Very frequently,3,Sometimes,2,Never,0,Very frequently,3,Rarely,1,Sometimes,2,4.0,8.0,8.0,4.0,No effect,0.0,I understand.,2,1,2,3,1,3,0,2,0,3,0,2,0,0,0,1,0,0,"(1.3278957356937318, 0.14992947335967052)","(1.0472661454052445, -0.49249354471437934)","(1.3642464067951485, 0.4702176862303983)","(1.32789573569373, 0.14992947335967613)","(1.0472661454052443, -0.4924935447143814)","(1.3642464067951485, 0.4702176862303983)","(1.1468418966273564, 0.24043939420703164)","(0.9147673318199139, 0.030244058276428544)","(-1.0509463609568448, 0.02656554805856292)","(-1.287768843676137, -0.864316495987633)","(-1.814585476128795, 0.1806019752023758)","(-2.2561056347890918, 0.3868210751399238)",26.927229,-14.464415
345,426,8/30/2022 16:43:28,18.0,Spotify,2,2.0,No,0.0,No,0.0,No,0.0,Rock,2,Yes,1,No,0.0,123.0,Never,0,Very frequently,3,Never,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Never,0,Never,0,Never,0,Sometimes,2,Very frequently,3,Never,0,Sometimes,2,Sometimes,2,Sometimes,2,8.0,4.0,3.0,0.0,Improve,1.0,I understand.,0,1,0,2,0,0,3,3,3,0,3,3,3,1,3,2,0,0,"(-1.5174036917459988, 0.3711952514040338)","(-0.1988814009332003, -0.5787970896437172)","(-0.17689511963587537, -0.6287010841495191)","(-1.5174036917460016, 0.3711952514040399)","(-0.19888140093319986, -0.5787970896437158)","(-0.17689511963587537, -0.6287010841495191)","(-1.3530575836923495, 0.2645089098045794)","(0.2777515990612665, -0.5854261681020739)","(0.3689558869393461, -0.5107722918027771)","(2.0356279324402924, 0.27551237924908106)","(0.01847566196039237, -0.4622067026330693)","(0.0689276577084003, -0.3148922990614261)",-5.679664,7.232955
346,664,9/14/2022 7:07:15,18.0,YouTube Music,3,4.0,No,0.0,No,0.0,No,0.0,Folk,14,Yes,1,Yes,1.0,123.0,Sometimes,2,Very frequently,3,Sometimes,2,Very frequently,3,Rarely,1,Sometimes,2,Sometimes,2,Never,0,Never,0,Sometimes,2,Very frequently,3,Very frequently,3,Rarely,1,Rarely,1,Very frequently,3,Very frequently,3,8.0,6.0,4.0,0.0,Improve,1.0,I understand.,0,1,0,2,3,0,3,3,3,0,0,3,3,1,3,3,3,1,"(-1.0743714466690688, 0.37057713460844766)","(0.3139301657039155, -0.9497729438501735)","(0.4368922409141028, -0.2322202080985688)","(-1.0743714466690732, 0.3705771346084528)","(0.31393016570391574, -0.9497729438501724)","(0.4368922409141028, -0.2322202080985688)","(-0.9664598493617843, 0.29439229845108855)","(0.8128566900056557, -0.6825467008957946)","(-0.1796667256091502, -0.333569511000804)","(1.9488347639676478, 0.05438917133328854)","(-0.684003993504571, -0.5989019746891109)","(-0.6327705817543187, -0.22070578790819817)",7.982725,-7.2792187
347,392,8/29/2022 18:57:09,18.0,Spotify,2,5.0,Yes,1.0,No,0.0,No,0.0,K pop,6,Yes,1,Yes,1.0,124.0,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Rarely,1,Rarely,1,Very frequently,3,Rarely,1,Rarely,1,Never,0,Very frequently,3,Rarely,1,Sometimes,2,Sometimes,2,Never,0,7.0,4.0,5.0,6.0,Improve,1.0,I understand.,2,3,2,0,1,0,0,2,0,3,2,2,2,2,0,3,1,3,"(0.8384254458786513, 0.13565871371562144)","(0.7637299637868252, 1.0004986880891507)","(0.9519855760135923, -0.38876016198012003)","(0.838425445878651, 0.13565871371562627)","(0.7637299637868253, 1.0004986880891502)","(0.9519855760135923, -0.38876016198012003)","(0.7208942265970895, 0.19255984421659977)","(-0.24591464548674313, 1.1943597298531194)","(-0.43954622915514974, -0.6220738850801493)","(-0.7441608720875131, -0.5727633455940254)","(-0.3291424656900068, 1.3065935892088132)","(-0.5512276392194654, 1.1357821895495939)",24.11567,3.9695218
348,577,09/05/2022 6:29,19.0,Other streaming service,5,6.0,Yes,1.0,No,0.0,No,0.0,Pop,10,No,0,No,0.0,124.0,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Very frequently,3,Sometimes,2,Rarely,1,Sometimes,2,Very frequently,3,Rarely,1,Rarely,1,Very frequently,3,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,6.0,6.0,0.0,0.0,Improve,1.0,I understand.,2,0,0,0,0,0,0,3,2,3,3,3,0,1,2,2,2,1,"(1.0367698718276068, 0.11220165922849153)","(-0.69110977145957, -0.5545550363423954)","(-0.40818982070360965, -0.33464474038701014)","(1.0367698718276057, 0.11220165922849507)","(-0.6911097714595698, -0.5545550363423939)","(-0.40818982070360965, -0.33464474038701014)","(0.8957909466067406, 0.1828975051266866)","(-0.013040010584758944, -0.7783217273981915)","(0.39394064919734917, -0.1812663706768703)","(-0.980338410235737, -0.6875321867734313)","(0.33644140345556967, -1.05590925830405)","(0.041878043556498955, -1.031918805325619)",3.0652463,-8.243659
349,12,8/27/2022 23:00:32,19.0,YouTube Music,3,8.0,Yes,1.0,No,0.0,No,0.0,EDM,8,Yes,1,No,0.0,125.0,Rarely,1,Never,0,Very frequently,3,Never,0,Never,0,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Never,0,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,1.0,0.0,0.0,1.0,Improve,1.0,I understand.,2,2,3,3,2,1,0,1,2,3,1,1,0,3,2,1,1,1,"(1.4797074653454054, 0.1429906581719439)","(-2.642257662248129, 0.4694068681071636)","(-2.152426936226863, -0.06469600821542355)","(1.4797074653454028, 0.14299065817194642)","(-2.6422576622481286, 0.4694068681071632)","(-2.152426936226863, -0.06469600821542355)","(1.2798430395488674, 0.24399279925560863)","(-1.7887819125716329, -0.742927101905571)","(1.3805755433825784, 0.5632240901487424)","(-1.4838761548589705, -1.0081515337892035)","(2.69803937287511, -0.7747747180577954)","(2.28118595219974, -2.3408623081873188)",-31.305882,-5.835412
350,22,8/28/2022 0:28:02,17.0,Spotify,2,4.0,Yes,1.0,No,0.0,No,0.0,Rap,11,Yes,1,No,0.0,125.0,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Sometimes,2,Never,0,Never,0,Never,0,Rarely,1,Rarely,1,Sometimes,2,Never,0,Very frequently,3,Sometimes,2,Never,0,10.0,10.0,2.0,4.0,Improve,1.0,I understand.,2,1,0,0,0,0,0,0,2,1,2,2,2,2,3,1,0,0,"(0.6399863683705643, 0.19052288394178996)","(1.716419374899605, -0.0351874683809851)","(1.8234296078716434, -0.776826553726773)","(0.6399863683705647, 0.19052288394179592)","(1.716419374899605, -0.03518746838098321)","(1.8234296078716434, -0.776826553726773)","(0.5434518651989996, 0.23343408878892583)","(0.9808657145956965, 0.7151803234903321)","(-0.8287093115657809, -1.2202892674704062)","(-0.5008603042590271, -0.49564989451559827)","(-2.159783045658184, 0.8558439771383062)","(-1.9721381657922974, 1.1167293546243866)",5.111694,-3.4888682
351,265,8/29/2022 0:39:59,19.0,Spotify,2,2.0,Yes,1.0,No,0.0,No,0.0,Country,7,Yes,1,No,0.0,125.0,Rarely,1,Very frequently,3,Rarely,1,Sometimes,2,Rarely,1,Never,0,Never,0,Never,0,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Never,0,Never,0,Sometimes,2,Never,0,7.0,2.0,0.0,7.0,No effect,0.0,I understand.,2,3,2,0,0,0,0,2,2,1,3,3,2,1,2,1,0,0,"(0.15061073011461534, 0.14484500855870236)","(-0.20704908380639894, 2.0964065417813065)","(-0.16406075353539762, -1.388758760688836)","(0.1506107301146173, 0.14484500855870763)","(-0.20704908380639853, 2.0964065417813074)","(-0.16406075353539762, -1.388758760688836)","(0.12004983655717137, 0.1543426333160811)","(-1.5232228124760367, 1.7176055515146786)","(0.6723924086017425, -1.19366813327534)","(-0.04292631370851509, -0.2199277957582055)","(1.1691808146735323, 1.9122218503128456)","(1.266410449999544, 1.538244066588923)",-7.7058177,-4.1826673
352,411,8/30/2022 0:14:35,57.0,YouTube Music,3,2.0,Yes,1.0,Yes,1.0,Yes,1.0,Rock,2,Yes,1,No,0.0,125.0,Never,0,Never,0,Never,0,Never,0,Never,0,Rarely,1,Sometimes,2,Never,0,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,Very frequently,3,Never,0,2.0,2.0,7.0,0.0,No effect,0.0,I understand.,1,0,1,1,2,2,2,3,1,2,1,1,1,3,1,0,0,0,"(-0.7299137402867474, -0.7347788428360986)","(-1.168958646073162, -0.8241099393388814)","(-1.7648841610815529, 2.3589411061523546)","(-0.7299137402867429, -0.7347788428361236)","(-1.1689586460731616, -0.8241099393388833)","(-1.7648841610815529, 2.3589411061523546)","(-0.5792317553568248, -0.780610636384294)","(-0.0985253952871321, -1.2182854103159317)","(0.14344794255628487, 2.617185655382415)","(-0.03276315671409826, 2.7711665933320253)","(0.9701962252634452, -1.9956416581128584)","(3.6345871003924435, -0.6552566159082206)",-24.218946,22.94156
353,439,8/31/2022 14:28:33,38.0,Apple Music,1,1.0,Yes,1.0,No,0.0,No,0.0,Video game music,3,No,0,No,0.0,125.0,Rarely,1,Never,0,Never,0,Never,0,Never,0,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Never,0,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Very frequently,3,5.0,5.0,7.0,1.0,Worsen,-1.0,I understand.,1,1,0,0,3,2,2,0,1,1,0,3,2,0,3,2,0,0,"(-0.5111676276245309, -0.294657858740905)","(0.12323410129182956, -0.8774804358076308)","(-0.26675680508921346, 1.031551752489846)","(-0.5111676276245269, -0.29465785874091444)","(0.1232341012918296, -0.8774804358076318)","(-0.26675680508921346, 1.031551752489846)","(-0.4228898265651093, -0.3280756958573609)","(0.6579616457180921, -0.7030435906349992)","(-0.25496981657920964, 0.9987687163452081)","(0.3100169603665707, 1.0788405230849862)","(-0.5931132397147395, -0.8577752291874257)","(-0.33590950047124507, -1.0027061989815849)",-18.251425,22.50043
354,560,09/04/2022 2:32,25.0,Spotify,2,5.0,Yes,1.0,Yes,1.0,No,0.0,Rock,2,Yes,1,No,0.0,125.0,Sometimes,2,Sometimes,2,Rarely,1,Never,0,Never,0,Sometimes,2,Never,0,Rarely,1,Never,0,Rarely,1,Sometimes,2,Sometimes,2,Never,0,Sometimes,2,Very frequently,3,Sometimes,2,8.0,7.0,2.0,1.0,Improve,1.0,I understand.,2,1,0,0,0,0,0,1,3,3,3,3,0,1,3,1,0,0,"(0.676128918192953, 0.005029856829301921)","(0.3380614798005661, -0.5693237914463745)","(0.41787070197593723, 0.013226136087480704)","(0.676128918192953, 0.005029856829301051)","(0.3380614798005663, -0.5693237914463729)","(0.41787070197593723, 0.013226136087480704)","(0.5895335551192303, 0.05154351580683831)","(0.5708401181124083, -0.3440394456748508)","(-0.26829699791217887, -0.1087487130405918)","(-0.7149631631905781, -0.48191455346739714)","(-0.5621132035988715, -0.394509585569886)","(-0.5908172869811009, -0.15014178206454631)",4.742994,-7.578971
355,673,9/16/2022 21:55:32,21.0,Spotify,2,11.0,Yes,1.0,Yes,1.0,Yes,1.0,Metal,13,Yes,1,Yes,1.0,125.0,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Very frequently,3,Sometimes,2,Rarely,1,Rarely,1,Very frequently,3,Very frequently,3,Very frequently,3,Sometimes,2,Very frequently,3,Very frequently,3,Very frequently,3,5.0,6.0,6.0,0.0,Improve,1.0,I understand.,2,1,0,3,3,3,0,3,0,3,0,0,0,0,3,0,2,2,"(2.0979124397817808, 0.09576749079989093)","(0.010066322541092325, -1.2049189891414263)","(0.5270731860731094, 1.1418860406908737)","(2.097912439781776, 0.0957674907998905)","(0.010066322541092338, -1.2049189891414267)","(0.5270731860731094, 1.1418860406908737)","(1.822935346733452, 0.2396098153990369)","(0.8147260854104972, -1.0345173326495727)","(-0.7995770967787492, 0.8683214800886647)","(-2.2973397027356492, -1.4155319391300176)","(-0.550555359652603, -1.0416988419214388)","(-2.3696442416336674, -1.5503663231027929)",25.84034,-15.487099
356,29,8/28/2022 5:16:30,17.0,Spotify,2,2.0,Yes,1.0,Yes,1.0,No,0.0,Pop,10,Yes,1,Yes,1.0,126.0,Never,0,Very frequently,3,Rarely,1,Rarely,1,Never,0,Never,0,Rarely,1,Sometimes,2,Very frequently,3,Rarely,1,Rarely,1,Very frequently,3,Rarely,1,Never,0,Sometimes,2,Sometimes,2,6.0,6.0,4.0,5.0,Improve,1.0,I understand.,2,3,2,0,1,0,0,2,0,1,2,2,2,2,0,3,2,1,"(0.19685947173450288, 0.22254811647641462)","(0.6301410115071041, 0.5261862414273436)","(0.6556643891184315, -0.698164154229374)","(0.1968594717345047, 0.22254811647642142)","(0.630141011507104, 0.5261862414273433)","(0.6556643891184315, -0.698164154229374)","(0.15430848947999556, 0.23476260562482953)","(-0.0019120519378888457, 0.7273804409404531)","(-0.12632542290208207, -0.813062258347602)","(-0.04223917080952557, -0.30750294444387655)","(-0.4007550376412999, 0.7945315579863096)","(-0.40855221452168666, 0.5940471862824327)",21.368538,2.304029
357,55,8/28/2022 12:54:35,22.0,Spotify,2,4.0,Yes,1.0,No,0.0,Yes,1.0,Rock,2,Yes,1,Yes,1.0,126.0,Rarely,1,Never,0,Rarely,1,Sometimes,2,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Rarely,1,Sometimes,2,Very frequently,3,Sometimes,2,Rarely,1,Very frequently,3,Rarely,1,8.0,7.0,4.0,3.0,Improve,1.0,I understand.,2,1,0,0,0,0,0,0,0,1,0,2,2,0,3,0,1,1,"(0.5240332338638851, 0.10619001923414413)","(0.9267465961163561, -0.17942592566612478)","(0.9741808016148235, -0.13753242949338906)","(0.5240332338638856, 0.106190019234146)","(0.9267465961163561, -0.17942592566612406)","(0.9741808016148235, -0.13753242949338906)","(0.44889548803240337, 0.14162582720549988)","(0.6373270238856795, 0.24782601706059795)","(-0.5564748638840025, -0.4039790172074669)","(-0.4476065849447698, -0.42445826503345885)","(-0.8778639269991816, 0.2883448897301683)","(-0.8372725848520173, 0.37749431219140167)",18.187439,0.99297076
358,83,8/28/2022 14:18:22,22.0,Spotify,2,2.0,Yes,1.0,No,0.0,No,0.0,K pop,6,Yes,1,Yes,1.0,126.0,Never,0,Never,0,Very frequently,3,Never,0,Never,0,Sometimes,2,Never,0,Very frequently,3,Never,0,Never,0,Never,0,Sometimes,2,Never,0,Sometimes,2,Very frequently,3,Rarely,1,7.0,8.0,5.0,1.0,No effect,0.0,I understand.,2,1,0,0,3,0,0,0,3,1,0,2,2,0,3,3,0,0,"(0.08100098878695515, 0.10680813602973029)","(0.7690263297399842, -1.034187524731731)","(0.6881831545220577, -0.02049460476916363)","(0.08100098878695726, 0.10680813602973308)","(0.7690263297399842, -1.0341875247317307)","(0.6881831545220577, -0.02049460476916363)","(0.06229775370183816, 0.11174243855899069)","(1.1233461893277812, -0.5576605270730123)","(-0.42452606625667355, -0.2168746918116301)","(0.011134506999029046, -0.15714044949095002)","(-1.143258717968526, -0.4694542890837011)","(-0.9341220400251815, -0.07172220089206782)",12.020533,-6.005046
359,108,8/28/2022 16:08:12,20.0,Spotify,2,2.0,Yes,1.0,Yes,1.0,No,0.0,Pop,10,Yes,1,No,0.0,126.0,Never,0,Never,0,Sometimes,2,Never,0,Never,0,Rarely,1,Never,0,Never,0,Never,0,Never,0,Never,0,Very frequently,3,Never,0,Rarely,1,Very frequently,3,Sometimes,2,7.0,4.0,6.0,5.0,Improve,1.0,I understand.,2,3,2,0,1,0,0,2,0,1,2,2,2,2,0,1,0,0,"(0.12734438196597422, 0.153104128208404)","(0.7703114212745317, 0.5935565285607959)","(0.734974160453046, -0.38350706491533937)","(0.12734438196597625, 0.1531041282084084)","(0.7703114212745317, 0.5935565285607953)","(0.734974160453046, -0.38350706491533937)","(0.09910204801310109, 0.16095050538532618)","(0.031020513199237133, 0.8463499754853494)","(-0.3051805580599183, -0.5547656657442505)","(-0.01561175812923407, -0.21905168015340137)","(-0.5147256321586875, 1.0200131751894894)","(-0.47094002809958985, 0.8197505820891745)",24.129967,3.0000923
360,122,8/28/2022 16:53:26,19.0,Apple Music,1,3.0,Yes,1.0,No,0.0,No,0.0,Rock,2,Yes,1,Yes,1.0,126.0,Never,0,Sometimes,2,Sometimes,2,Never,0,Never,0,Very frequently,3,Never,0,Never,0,Never,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,Very frequently,3,Sometimes,2,5.0,2.0,8.0,6.0,Improve,1.0,I understand.,2,3,2,0,1,0,0,2,0,1,2,2,2,2,0,3,3,1,"(0.37203220109394874, 0.1759430658999478)","(0.449574522568629, 0.9187195432504651)","(0.5038870788525199, -0.09754363228542023)","(0.3720322010939499, 0.17594306589995254)","(0.4495745225686289, 0.9187195432504629)","(0.5038870788525199, -0.09754363228542023)","(0.3108030623340152, 0.20049623312174855)","(-0.3662019907310836, 0.9873971441442605)","(-0.2770095180641048, -0.23255152974747165)","(-0.24245482924776401, -0.3549702738331357)","(0.2682033906740215, 1.9630266562569796)","(0.04401513521112895, 1.7273049326851249)",26.127045,4.698752
361,142,8/28/2022 18:08:44,16.0,Spotify,2,2.0,Yes,1.0,No,0.0,No,0.0,Rap,11,Yes,1,Yes,1.0,126.0,Very frequently,3,Never,0,Never,0,Never,0,Never,0,Very frequently,3,Never,0,Sometimes,2,Never,0,Rarely,1,Never,0,Very frequently,3,Very frequently,3,Very frequently,3,Never,0,Sometimes,2,1.0,8.0,0.0,0.0,No effect,0.0,I understand.,2,0,0,0,2,1,0,3,3,1,1,1,2,3,2,3,1,3,"(0.22003116832401243, 0.24569611256575147)","(-1.3367399773259623, -0.8914556416514415)","(-1.2242660238030891, -0.6040571481018556)","(0.22003116832401418, 0.24569611256575907)","(-1.3367399773259623, -0.8914556416514416)","(-1.2242660238030891, -0.6040571481018556)","(0.17271063663562705, 0.2593666390379973)","(-0.146872919039635, -1.3492264299481098)","(1.0177410239699718, -0.1865537643554854)","(-0.04523847142692643, -0.34020071827555953)","(0.7607977186837098, -2.4679202037094865)","(0.8279928684655357, -2.364728364320224)",-15.361926,-15.051312
362,224,8/28/2022 22:06:46,18.0,YouTube Music,3,12.0,Yes,1.0,No,0.32103825136612024,No,0.0,K pop,6,Yes,1,Yes,1.0,126.0,Never,0,Never,0,Never,0,Never,0,Never,0,Sometimes,2,Never,0,Very frequently,3,Sometimes,2,Never,0,Rarely,1,Very frequently,3,Sometimes,2,Sometimes,2,Rarely,1,Never,0,3.0,7.0,5.0,2.0,Improve,1.0,I understand.,2,1,2,3,2,3,0,2,0,3,0,2,0,0,3,3,0,0,"(2.388849000529643, 0.19630953640914695)","(-0.07465171107664519, -0.6582894496161843)","(0.5691861065181137, 0.9672868373712256)","(2.388849000529637, 0.19630953640914836)","(-0.07465171107664534, -0.6582894496161855)","(0.5691861065181137, 0.9672868373712256)","(2.06889501397719, 0.35957551544420757)","(0.4004134889587023, -0.6000064185633924)","(-0.7545100441316752, 0.7001476480330681)","(-2.562596407610811, -1.6378853326539118)","(-0.31510254240867497, -1.1387184326949913)","(-2.7392644286328913, -1.7624818263506128)",27.09106,-15.994867
